20140508 0.090008	0	4010	300	4009	11	4009	1.03664e+06	2.45721e+06
20140508 0.090008	500	4010	217	4009	16	4009	1.03684e+06	2.45719e+06
20140508 0.090009	0	4009	84	4008	64	4009	1.03722e+06	2.45703e+06
20140508 0.090009	500	4009	30	4008	56	4010	1.03779e+06	2.45727e+06
20140508 0.09001	0	4010	5	4009	96	4009	1.03805e+06	2.45719e+06
20140508 0.090011	0	4010	266	4009	28	4010	1.03852e+06	2.45733e+06
20140508 0.090011	500	4010	263	4009	99	4010	1.03865e+06	2.45724e+06
20140508 0.090012	0	4009	32	4008	143	4009	1.03892e+06	2.45733e+06
20140508 0.090012	500	4010	181	4009	2	4010	1.03921e+06	2.45724e+06
20140508 0.090013	0	4009	9	4008	155	4009	1.03932e+06	2.45717e+06
20140508 0.090013	500	4009	5	4008	128	4008	1.03966e+06	2.45725e+06
20140508 0.090014	500	4008	8	4007	102	4008	1.04214e+06	2.45737e+06
20140508 0.090015	0	4007	104	4006	542	4007	1.04241e+06	2.45742e+06
